Несовершенство(отсутствие возможности позвонить в банк с вопросом,отсутствие банка в городе,глюки программы при слабом интернете,и.т.д),сотрудничество с налоговым органом(постоячнные аресты счетов).;эмоции
Нет возможности удалённо через смартфон, оплачивать новых контрагентов;предложение
Не нравится интерфейсОчень путан стал новый;эмоции
После обновления Сбербанк Бизнес онлайн, до сих пор невозможно загружать зарплатные реестры и подписывать их, в связи с тем что программаВаша не воспринимает такой вариант, что зарплатный проект открыт в Сбербанке (без расчетного счета в Сбербанке) а расчетный счет имеет в другом банке.;предложение
Иногда бывают сбои, а так в целом удобно.;эмоции
Старый интерфейс был удобнее;эмоции
Нету уведомлений о поступлений денег на расчётный счёт. Портит всю систему.;предложение
сайт не доработан много лишнего , стал запутанный, не удобный .вообще не довольна;эмоции
Замена интерфейсов, как правило неудачная и хуже предыдущей.;эмоции
Потому что возникают проблемы при исполнении шаблона;эмоции
В Связи с изменением дизайна сайта еще не успели разобраться полностью.;эмоции
Сервис очень даже не дёшев. В др банках дешевле);эмоции
#ИМЯ?;предложение
не сказать, чтобы доволен, но много неудобств и интерфейс слишком замудрен;эмоции
К новому интрефейсу надо привыкнуть. Хотелось бы еще добывить функцию автоматической рассылки на электронную почту файлов выгрузки выписки (как это реализовано, например, в интернет-клиенте банка Тинькофф);предложение
Новая версия не совсем удобная, старая легче,удобнее. Но, это может быть просто, привычка. В старой программе удобнее работать, как с платежными документами, так и с выписками.;эмоции
нормально;эмоции
Есть недоработки.;эмоции
Работаю с несколькими интернет банками и сбербанковский именно банк для Юридических лиц самый неудобный в использовании;эмоции
Сама Система удобная, неудобство в том, что вы постоянно ее меняете . Привыкаешь к одной , а вы уже другую внедряете. За 2 года -3 раза, может хватит?;эмоции
Запутанный интерфейс, предыдущая версия была доступнее;эмоции
Предыдущая форма проще и легче,с этой формой много раз обращалась за консультацией. Мне непонятно почему я должна менять адрес электронной почты при уточнении данных профиля.;предложение
Все платежи отправляемые в пятницу ,субботу и воскресенье задерживаются до понедельника а то и до вторника. Иногда приходится перебрасывать средства в эти дни и лишний раз убеждаешься в напрасно потраченном времени.Партнеры недовольны-бизнес простаивает.;предложение
привыкк старому интерфейсу;эмоции
очень запутано раньше было понятней;эмоции
В новом дизайне не видно фактического остатка средств в данный момент времени, в старом дизайне все видно было. Приходы денег сегодняшнего дня на счет показываются на следующий день, а нужно сразу как только деньги поступили на счет.;предложение
часто вводят новшество ,;эмоции
Так все устраивает, бывает не много медленно работает.;эмоции
Старая система была проще;эмоции
Новое ПО стало очень ненаглядным и не удобным в использовании. Не наглядно схема, чтобы загрузить п/п из файла 1С. Выгрузка выписок в 1С так же неудобна в связи с ненаглядной системой настройки периода для выгрузки. Возможно специалисты, которые создавали систему или пользователи, которые каждый день делают данные операции, быстро орентируются где выбрать нужный список или кнопку. Но простому пользователю приходиться с трудом понять как осуществить нужные операции.;предложение
 Страдает логичность структуры доступа к функциям;эмоции
Найти документы и операции совершенно не возможно, абсолютно не удобный интерфейс. Пожалуйста перестаньте менять оформление.;эмоции
Не могу загрузить с почты телефона платёжку в мобильный банк.;предложение
А почему ваш Греф убрал отдел работы с предпринимателями в г. Острогожске, Воронежской обл?;эмоции
Не работает поиск по названию контрагента если контрагент не занесен в список контрагентов, п старом интерфейсе поиск по назвниям работал, хотя если контрагента искать по инн то система его находит даже если его нет в списке контрагентов. Выгрузка выписки ограничена 100 днями - это бред! Чтобы выгрузить выписку за год мне нужно сделать 4 выгрузки разве это можно назвать удобством? ИНТЕРФейс рассчитан на монитор 17 дюймов, такие теперь даже не продают, из за этого отображение информации неудобное, в целом система стала медленее, пострянно появляется окно 'загрузка';предложение
Добрый день. новый дизайн это катастрофа!!!! шаблоны составленные в предыдущей версии не работают специалисты онлайн помочь не могут. предыдущим дизайном пользовался с 2012г - нареканий не было. самостоятельно не могу отправлять платёжные поручения... Вот такой помошник бизнесу. Если такбудет и далее нужнобудет прощаться .;эмоции
Высокая комиссия, очень,очень долгие ответы на письма. новая версия программы совершенно не удобная.;эмоции
Иногда сервер недоступен;эмоции
Затруднения при отправке платёжного поручения . Документы большого объёма не отправляются.;предложение
не всем довольны, например обслуживание счетовцена поднялась в несколько раз , за счет клиентов вопросы решилинапример по Сбербанку в Украине;эмоции
Большие комиссии обсолютно за всё;эмоции
Старый вариант Сбербанк Бизнес Онлайн для меня былнамного удобнее. Всё было понятно. В новом варианте многое для меня сложно и неудобно.Если в предыдущем вопросе нужно было оценить новую версию Сбербанк Бизнес Онлайн то моя оценка 2 , а не 7 как я поставила.;эмоции
Новый интерфейс очень не удобный. Работать невозможно. Большое количество времени уходит на поиск и получение нужных документов. Не работа а сплошная нервотрепка. Как можно было не подумать о клиентах и не предложить выбор между новым и старым интерфейсом?Предлагаю вернуть старый интерфейс;эмоции
Новая версия сбербанк бизнес-онлайн очень неудобная, платежное поручение банк может принять с ошибками.;предложение
Еще не разобрались с новым интерфейсом.;эмоции
не удобный интерфейс, старая версия была гораздо более понятна;эмоции
Не совсем понятен ивойсинг;эмоции
не удобный интерфейс, плохо обновляются данные. И вообще верните как было.;эмоции
Новый интерфейс стал менее удобен и менее функционален.;эмоции
Не доволен изменениями в web клиенте. Вместо одного-двух кликов доступ увеличился на 5-6 кликов мышью. Бесполезные движения и время.;предложение
"Мне не нравится интерфейс. Оцениваю его как недружественный. В отделе писем: маленький размер присоединяемых файлов-пришлось отправлять 7 писем на одну платежку; на спецсчетахна капремонт невозможно сделать выписки с 2015 года по 2017, а они нужны для отчета в Мосжилинспекцию нарастающим итогом. Общий список платежей без номеров платежных поручений. Дата есть, слова есть, а номера нет.И еще многое другое при создании новой платежки.";предложение
Очень сложная процедура отзыва документа. Медленно отвечают на очные обращения клиента. Медленно проходят платежи при наличии денежных средств на счете. Поздно зачисляют инкассацию после выходных - за пределами операционного дня, из-за чего платежи текущего операционного дня не проводятся а отказываются системой АБС.;предложение
резко изменили всю систему без оповещения, совершенно непонятно как работает. все время тыркаешься как котенок. очень не удобно с выписками работать - их нужно выгружать, а иногда нужно что-то просто посмотреть.;эмоции
не нравится новый интерфейс;эмоции
Часто возникают ошибки. Сложно было разобраться с новой версией. В нынешней версии много промежуточных манипуляций, чтобы, например, элементарно распечатать выписку из счёта.;предложение
Слишком много условностей, всё сложно, постоянно нужно искать где нужная кнопка. Сделайте всё проще или вернитесь к старому варианту, он хотя бы привычнее.;эмоции
Мне удобно работать на удаленке;эмоции
Для меняэто изменение произошло внезапно ( я захожу в систему не каждый день),без предупреждения. Я случайно ( нет никаких инструкций) нашла выход на страницу со старой версией, там и работаю. Пока разбираться методом тыка в новых изменениях времени нет. Я не бухгалтер , не продвинутый пользователь, поэтомутакие внезапные изменения вызвали ступор.;эмоции
В общем и целом все нравится. Иногда путаюсь в навигации;эмоции
1. поиск по платежкам по наименованию контрагента производится только если контрагент есть в справочнике, из старых платежек не подтягивается, если контрагента нет в справочнике, не ищет! 2. поиск по начальным цифрам инн не производится, нужно вбить целиком!Неужели трудно сделать поиск по вхождению подстроки - п.1 и п.2 ??? 3. если задать поиск по инн и уйти на вторую страницу результатов поиска, а потом задать поиск по другому инн, то можно увидеть пустую страницу, хотя платежи на него были - просто нужно догадаться внизу кликнуть первую страницу результатов поиска, а нельзя сделать автоматически при новом поиске вывод результатов с первой страницы? 4. текущие остатки по счету не всегда корректны 5. формирование выписок и выгрузок в 1с первое время было очень интутивно НЕпонятно, до сих пор путаемся, в старой версии было понятнее. 6. И ЕСТЕСТВЕННО!!! SMS-потдверждения! Работают безобразно! Был привязан билайновский номер, с июля начались серьезные проблемы, подтверждения с кодом приходят с опозданием в пол ч;предложение
1. Удобнее когда выписки отражались списком. 2. Удобнее было когда платежки отображались списком. Тем списком! 3. Удобнее были фильтры по выпискам и платежкам. 4. В целом предыдущий интерфейс (когда меню слева в отдельной колонке) было проще для пользования. 5. В новой системе есть свои плюсы, но предыдущая была идеальна!;предложение
задержки по получению информации, сложностьдоступа кфункциям (запрашиваем помощь);эмоции
ОЧЕНЬ НЕУДОБНЫЙ ИНТЕРФЕЙС ДЛЯ ИНДИВИДУАЛЬНЫХ ПРЕДПРИНИМАТЕЛЕЙ!!! ПРИХОДИТСЯ ОЧЕНЬ ДОЛГО РАЗБИРАТЬСЯ ЧТО ГДЕ НАХОДИТСЯ И КАК ЭТО РАБОТАЕТ, В ПРЕДЫДУЩЕМ ФОРМАТЕ БЫЛО ПРОЩЕ.;эмоции
гавно какое-то, смс можно ждать вечность;эмоции
Совершенно не доволен новым интерфейсом, абсолютно не удобный. Некоторые функции вообще перестали корректно работать. К примеру, раньше, платежи и переводы - заполнить документ по шаблону - выставил сумму - оплатил. Сейчас это не работает. Создать документ получится но изменить сумму нет и приходится копировать платеж сделанный ранее, редактировать и отправлять. Зачем тогда шаблон? В целом новый интерфейс кроме раздражения пока ничего не вызывает.;предложение
Новая версия сильно заморочена;эмоции
старая систеьа была очень простой и удобной.новаясистема для меня не удобна в эксплуатации;эмоции
Новый интерфейс, может, и доступнее, но неудобный. Часто ищу необходимую функцию дольше, чем хотелось бы.;эмоции
Маленький срок операци по карте;эмоции
Очень сложно работать с системой интуитивно, старая версия сайта была проще в работе;эмоции
Стала хуже;эмоции
не интуитивно понятно сделано меню, нужно привыкать и разбираться нет проверки контрагентов;предложение
Иногда платежи отражаются с задержкой. Хотелось бы видеть автоматически формирующийся список контрагентов;предложение
Долго обновляется состояние счёта из-за этого часто остаются неоплаченные платёжки!Чтобы отредактировать платёжку нужно несколько раз совершать движения курсором,чтобы удалить прежнюю сумму(в старой версии было удобнее);предложение
очень часто идут технологические работы, нет возможности видеть онлайн остаток денежных средств. Нет возможности отказа платежных документов, только через письмо в банк, которое обрабатывается уже после отправки платежного поручения;предложение
После смены вида стало жутко неудобно работать. Старый вид был более удобен.;эмоции
Старая версия была прекрасна. Новая - дерьмо.;эмоции
Не совсем новая система удобна для входа и работы. всё равно приходится переходить на шаблоны в старую систему.;эмоции
Предыдущий вариант вполне отвечал всем моим потребностям;эмоции
непонятный интерфейс, невозможно понять как сохранить выписку с документами, ужасно неудобно работать. Верните старый интерфейс;предложение
Очень неудобно скачивать выписки за каждый день. Сбои постоянные. Тех.поддержка не может решить вопрос сразу, одна девушка из десяти смогла решить проблему. Вопрос кадров, точнее профессионализм.;предложение
Мне не нравиться то, что когда я нахожусь в выписках я не могу создать оттуда копию поручения. В старом можно было. Не нравится,что пароль на вход надо меня часто. 1 раз в полгода меня бы устроило.;предложение
Новая система стала красивее, но работает медленнее. Неудобные новшевства - выписку можно сделать только за ограниченный период времени (раньше этого ограничения не было - и это было очень удобно. Совершенно непонятно, зачем ухудшать качество системы), прежняя форма оплаты в виде платежки была нагляднее.;предложение
Трудно менять и восстанавливать пароли в системе. Письмо об окончании действия ключа пришло в ночь, перед датой окончании. А связи с этим налог в срок не удалось заплатить.;предложение
Иногда проводятся тех работы днем, когда нужно делать платёж. И какие то функции становятся недоступны;предложение
